scenario,algo,seed,step,elapsed_ms
2ec_low_off,thea,1123581321,1,2.0828
2ec_low_off,thea,1123581321,2,1.1104
2ec_low_off,thea,1123581321,3,1.4641
2ec_low_off,thea,1123581321,4,1.1784
2ec_low_off,thea,1123581321,5,1.1698
2ec_low_off,thea,1123581321,6,0.9805
2ec_low_off,thea,1123581321,7,0.9663
2ec_low_off,thea,1123581321,8,1.2149
2ec_low_off,thea,1123581321,9,1.0873
2ec_low_off,thea,1123581321,10,1.0198
2ec_low_off,thea,1123581321,11,0.971
2ec_high_on,thea,1123581321,1,2.7742
2ec_high_on,thea,1123581321,2,1.5122
2ec_high_on,thea,1123581321,3,1.2124
2ec_high_on,thea,1123581321,4,1.182
2ec_high_on,thea,1123581321,5,1.1688
2ec_high_on,thea,1123581321,6,1.1652
2ec_high_on,thea,1123581321,7,1.1566
2ec_high_on,thea,1123581321,8,0.9722
2ec_high_on,thea,1123581321,9,0.9554
2ec_high_off,thea,1123581321,1,2.5252
2ec_high_off,thea,1123581321,2,2.4716
2ec_high_off,thea,1123581321,3,1.3253
2ec_high_off,thea,1123581321,4,1.3368
2ec_high_off,thea,1123581321,5,1.4234
2ec_high_off,thea,1123581321,6,1.3483
2ec_high_off,thea,1123581321,7,1.3005
2ec_high_off,thea,1123581321,8,1.4269
2ec_high_off,thea,1123581321,9,1.1299
2ec_high_off,thea,1123581321,10,1.0621
2ec_high_off,thea,1123581321,11,1.0744
2ec_high_off,thea,1123581321,12,1.0298
2ec_high_off,thea,1123581321,13,1.1094
2ec_high_off,thea,1123581321,14,1.1078
2ec_high_off,thea,1123581321,15,1.0684
2ec_high_off,thea,1123581321,16,1.0403
2ec_high_off,thea,1123581321,17,1.5391
2ec_high_off,thea,1123581321,18,1.0905
2ec_high_off,thea,1123581321,19,1.0793
2ec_high_off,thea,1123581321,20,1.0615
2ec_high_off,thea,1123581321,21,1.1493
2ec_high_off,thea,1123581321,22,1.0314
2ec_high_off,thea,1123581321,23,1.0366
2ec_high_off,thea,1123581321,24,1.02
2ec_high_off,thea,1123581321,25,1.5467
2ec_high_off,thea,1123581321,26,1.595
2ec_high_off,thea,1123581321,27,1.8932
2ec_high_off,thea,1123581321,28,1.0862
2ec_high_off,thea,1123581321,29,1.468
2ec_high_off,thea,1123581321,30,1.1015
2ec_high_off,thea,1123581321,31,1.101
2ec_high_off,thea,1123581321,32,1.729
2ec_high_off,thea,1123581321,33,1.257
2ec_high_off,thea,1123581321,34,1.0739
2ec_high_off,thea,1123581321,35,1.069
2ec_high_off,thea,1123581321,36,1.1085
2ec_high_off,thea,1123581321,37,1.0669
2ec_high_off,thea,1123581321,38,1.0854
2ec_high_off,thea,1123581321,39,1.0905
2ec_high_off,thea,1123581321,40,1.0574
2ec_high_off,thea,1123581321,41,1.0812
2ec_high_off,thea,1123581321,42,1.0457
2ec_high_off,thea,1123581321,43,1.1319
2ec_high_off,thea,1123581321,44,1.0603
2ec_high_off,thea,1123581321,45,1.0815
2ec_high_off,thea,1123581321,46,1.0484
2ec_high_off,thea,1123581321,47,1.0654
2ec_high_off,thea,1123581321,48,1.1544
2ec_high_off,thea,1123581321,49,1.0983
2ec_high_off,thea,1123581321,50,1.0737
2ec_high_off,thea,1123581321,51,1.0933
2ec_high_off,thea,1123581321,52,1.8573
2ec_high_off,thea,1123581321,53,1.6893
2ec_high_off,thea,1123581321,54,2.2512
2ec_high_off,thea,1123581321,55,1.2022
2ec_high_off,thea,1123581321,56,2.0918
2ec_high_off,thea,1123581321,57,2.346
2ec_high_off,thea,1123581321,58,1.1684
2ec_high_off,thea,1123581321,59,1.305
2ec_high_off,thea,1123581321,60,1.1726
sample,thea,314159265,1,1.1074
sample,thea,314159265,2,0.3955
sample,thea,314159265,3,0.3232
sample,thea,314159265,4,0.3134
sample,thea,314159265,5,0.3222
sample,thea,314159265,6,0.3378
sample,thea,314159265,7,0.3371
sample,thea,314159265,8,0.3924
sample,thea,314159265,9,0.7061
sample,thea,314159265,10,0.7164
sample,thea,314159265,11,0.7918
sample,thea,314159265,12,0.4491
sample,thea,314159265,13,0.3899
sample,thea,314159265,14,0.3265
sample,thea,314159265,15,1.5962
sample,thea,314159265,16,0.5027
sample,thea,314159265,17,0.7672
sample,thea,314159265,18,0.6978
sample,thea,314159265,19,0.6698
sample,thea,314159265,20,0.6557
sample,thea,314159265,21,0.3526
sample,thea,314159265,22,0.4398
sample,thea,314159265,23,0.5824
sample,thea,314159265,24,0.6705
sample,thea,314159265,25,0.3965
sample,thea,314159265,26,0.841
sample,thea,314159265,27,0.3779
sample,thea,314159265,28,0.3523
sample,thea,314159265,29,0.6604
sample,thea,314159265,30,0.7872
sample,thea,314159265,31,0.7384
sample,thea,314159265,32,0.707
sample,thea,314159265,33,0.8887
sample,thea,314159265,34,0.7071
sample,thea,314159265,35,0.679
sample,thea,314159265,36,0.6378
sample,thea,314159265,37,0.6109
sample,thea,314159265,38,0.7805
sample,thea,314159265,39,0.7309
sample,thea,314159265,40,0.6492
sample,thea,314159265,41,0.6544
sample,thea,314159265,42,0.638
sample,thea,314159265,43,0.8385
sample,thea,314159265,44,0.7273
sample,thea,314159265,45,0.734
sample,thea,314159265,46,0.7287
sample,thea,314159265,47,0.7501
sample,thea,314159265,48,0.6281
sample,thea,314159265,49,0.7091
sample,thea,314159265,50,0.409
sample,thea,314159265,51,0.3833
sample,thea,314159265,52,0.3226
sample,thea,314159265,53,0.3422
sample,thea,314159265,54,0.3141
sample,thea,314159265,55,0.3225
sample,thea,314159265,56,0.3234
sample,thea,314159265,57,0.333
sample,thea,314159265,58,0.3891
sample,thea,314159265,59,0.3316
sample,thea,314159265,60,0.3048
2ec_low_on,thea,314159265,1,8.2329
2ec_low_on,thea,314159265,2,2.1086
2ec_low_on,thea,314159265,3,1.909
2ec_low_on,thea,314159265,4,1.6548
2ec_low_on,thea,314159265,5,2.8872
2ec_low_on,thea,314159265,6,1.6983
2ec_low_on,thea,314159265,7,1.6561
2ec_low_on,thea,314159265,8,1.7845
2ec_low_on,thea,314159265,9,2.4117
2ec_low_on,thea,314159265,10,3.2372
2ec_low_off,thea,314159265,1,3.1904
2ec_low_off,thea,314159265,2,1.5779
2ec_low_off,thea,314159265,3,1.4558
2ec_low_off,thea,314159265,4,1.5938
2ec_low_off,thea,314159265,5,1.3086
2ec_low_off,thea,314159265,6,1.3356
2ec_low_off,thea,314159265,7,1.3045
2ec_low_off,thea,314159265,8,1.3357
2ec_low_off,thea,314159265,9,1.2816
2ec_high_on,thea,314159265,1,4.6196
2ec_high_on,thea,314159265,2,2.8461
2ec_high_on,thea,314159265,3,1.6242
2ec_high_on,thea,314159265,4,1.3955
2ec_high_on,thea,314159265,5,1.3421
2ec_high_on,thea,314159265,6,2.0786
2ec_high_on,thea,314159265,7,1.4895
2ec_high_on,thea,314159265,8,1.1957
2ec_high_on,thea,314159265,9,1.1675
2ec_high_off,thea,314159265,1,2.7943
2ec_high_off,thea,314159265,2,1.561
2ec_high_off,thea,314159265,3,1.5274
2ec_high_off,thea,314159265,4,2.87
2ec_high_off,thea,314159265,5,1.8444
2ec_high_off,thea,314159265,6,1.5035
2ec_high_off,thea,314159265,7,1.4186
2ec_high_off,thea,314159265,8,1.3698
2ec_high_off,thea,314159265,9,1.1367
2ec_high_off,thea,314159265,10,1.1102
2ec_high_off,thea,314159265,11,1.1738
2ec_high_off,thea,314159265,12,1.3443
2ec_high_off,thea,314159265,13,1.2107
2ec_high_off,thea,314159265,14,1.1453
2ec_high_off,thea,314159265,15,1.2115
2ec_high_off,thea,314159265,16,1.1285
2ec_high_off,thea,314159265,17,1.206
2ec_high_off,thea,314159265,18,1.1367
2ec_high_off,thea,314159265,19,2.9426
2ec_high_off,thea,314159265,20,1.355
2ec_high_off,thea,314159265,21,1.2689
2ec_high_off,thea,314159265,22,1.1384
2ec_high_off,thea,314159265,23,1.1643
2ec_high_off,thea,314159265,24,1.1369
2ec_high_off,thea,314159265,25,1.22
2ec_high_off,thea,314159265,26,2.7291
2ec_high_off,thea,314159265,27,1.2428
2ec_high_off,thea,314159265,28,1.2092
2ec_high_off,thea,314159265,29,2.6332
2ec_high_off,thea,314159265,30,2.2344
2ec_high_off,thea,314159265,31,1.3772
2ec_high_off,thea,314159265,32,1.3133
2ec_high_off,thea,314159265,33,1.2395
2ec_high_off,thea,314159265,34,1.5985
2ec_high_off,thea,314159265,35,1.2306
2ec_high_off,thea,314159265,36,1.6615
2ec_high_off,thea,314159265,37,1.234
2ec_high_off,thea,314159265,38,1.2219
2ec_high_off,thea,314159265,39,1.2817
2ec_high_off,thea,314159265,40,1.2414
2ec_high_off,thea,314159265,41,1.3556
2ec_high_off,thea,314159265,42,1.1885
2ec_high_off,thea,314159265,43,1.7373
2ec_high_off,thea,314159265,44,1.2286
2ec_high_off,thea,314159265,45,1.2811
2ec_high_off,thea,314159265,46,1.2132
2ec_high_off,thea,314159265,47,1.3003
2ec_high_off,thea,314159265,48,1.5057
2ec_high_off,thea,314159265,49,2.5011
2ec_high_off,thea,314159265,50,2.0005
2ec_high_off,thea,314159265,51,1.3827
2ec_high_off,thea,314159265,52,1.2416
2ec_high_off,thea,314159265,53,3.6007
2ec_high_off,thea,314159265,54,1.7652
2ec_high_off,thea,314159265,55,1.3441
2ec_high_off,thea,314159265,56,1.2325
2ec_high_off,thea,314159265,57,2.1232
2ec_high_off,thea,314159265,58,1.2304
2ec_high_off,thea,314159265,59,2.3247
2ec_high_off,thea,314159265,60,1.6083
sample,thea,271828182,1,1.1137
sample,thea,271828182,2,0.8041
sample,thea,271828182,3,0.3594
sample,thea,271828182,4,0.3236
sample,thea,271828182,5,0.318
sample,thea,271828182,6,0.2971
sample,thea,271828182,7,0.3221
sample,thea,271828182,8,0.3171
sample,thea,271828182,9,0.9337
sample,thea,271828182,10,0.8623
sample,thea,271828182,11,0.7457
sample,thea,271828182,12,0.6596
sample,thea,271828182,13,0.6604
sample,thea,271828182,14,0.6043
sample,thea,271828182,15,0.8397
sample,thea,271828182,16,0.6882
sample,thea,271828182,17,0.7576
sample,thea,271828182,18,0.3653
sample,thea,271828182,19,0.6579
sample,thea,271828182,20,0.3483
sample,thea,271828182,21,0.325
sample,thea,271828182,22,0.345
sample,thea,271828182,23,0.361
sample,thea,271828182,24,0.3302
sample,thea,271828182,25,0.4643
sample,thea,271828182,26,0.7197
sample,thea,271828182,27,0.4374
sample,thea,271828182,28,0.3143
sample,thea,271828182,29,0.3214
sample,thea,271828182,30,0.3021
sample,thea,271828182,31,0.3628
sample,thea,271828182,32,0.304
sample,thea,271828182,33,0.3359
sample,thea,271828182,34,0.2893
sample,thea,271828182,35,0.3287
sample,thea,271828182,36,0.3071
sample,thea,271828182,37,0.337
sample,thea,271828182,38,0.3364
sample,thea,271828182,39,0.3159
sample,thea,271828182,40,0.3344
sample,thea,271828182,41,0.3186
sample,thea,271828182,42,1.3979
sample,thea,271828182,43,1.3409
sample,thea,271828182,44,0.4317
sample,thea,271828182,45,0.403
sample,thea,271828182,46,0.374
sample,thea,271828182,47,0.3296
sample,thea,271828182,48,0.3663
sample,thea,271828182,49,0.3817
sample,thea,271828182,50,0.3377
sample,thea,271828182,51,0.3835
sample,thea,271828182,52,0.3137
sample,thea,271828182,53,0.964
sample,thea,271828182,54,0.4041
sample,thea,271828182,55,0.4889
sample,thea,271828182,56,0.3162
sample,thea,271828182,57,0.3996
sample,thea,271828182,58,0.3237
sample,thea,271828182,59,0.3832
sample,thea,271828182,60,0.7412
2ec_low_on,thea,271828182,1,4.0555
2ec_low_on,thea,271828182,2,1.8714
2ec_low_on,thea,271828182,3,2.9988
2ec_low_on,thea,271828182,4,1.7113
2ec_low_on,thea,271828182,5,1.525
2ec_low_on,thea,271828182,6,2.6278
2ec_low_on,thea,271828182,7,3.8316
2ec_low_on,thea,271828182,8,2.6757
2ec_low_on,thea,271828182,9,1.7899
2ec_low_on,thea,271828182,10,1.5164
2ec_low_off,thea,271828182,1,4.1677
2ec_low_off,thea,271828182,2,6.7111
2ec_low_off,thea,271828182,3,1.995
2ec_low_off,thea,271828182,4,2.0921
2ec_low_off,thea,271828182,5,2.9082
2ec_low_off,thea,271828182,6,1.769
2ec_low_off,thea,271828182,7,1.67
2ec_low_off,thea,271828182,8,1.5575
2ec_low_off,thea,271828182,9,2.8605
2ec_high_on,thea,271828182,1,3.858
2ec_high_on,thea,271828182,2,2.098
2ec_high_on,thea,271828182,3,1.7029
2ec_high_on,thea,271828182,4,2.255
2ec_high_on,thea,271828182,5,1.7597
2ec_high_on,thea,271828182,6,1.7027
2ec_high_on,thea,271828182,7,1.692
2ec_high_on,thea,271828182,8,1.764
2ec_high_on,thea,271828182,9,1.7974
2ec_high_on,thea,271828182,10,2.6249
2ec_high_off,thea,271828182,1,5.6454
2ec_high_off,thea,271828182,2,1.8313
2ec_high_off,thea,271828182,3,1.5501
2ec_high_off,thea,271828182,4,3.9057
2ec_high_off,thea,271828182,5,3.5772
2ec_high_off,thea,271828182,6,1.8991
2ec_high_off,thea,271828182,7,3.172
2ec_high_off,thea,271828182,8,3.6285
2ec_high_off,thea,271828182,9,2.3403
2ec_high_off,thea,271828182,10,1.2897
2ec_high_off,thea,271828182,11,1.1292
2ec_high_off,thea,271828182,12,1.2762
2ec_high_off,thea,271828182,13,1.1941
2ec_high_off,thea,271828182,14,1.2376
2ec_high_off,thea,271828182,15,5.8176
2ec_high_off,thea,271828182,16,1.186
2ec_high_off,thea,271828182,17,1.0819
2ec_high_off,thea,271828182,18,1.0339
2ec_high_off,thea,271828182,19,1.0606
2ec_high_off,thea,271828182,20,1.0518
2ec_high_off,thea,271828182,21,1.0519
2ec_high_off,thea,271828182,22,1.0365
2ec_high_off,thea,271828182,23,1.0534
2ec_high_off,thea,271828182,24,1.0995
2ec_high_off,thea,271828182,25,1.11
2ec_high_off,thea,271828182,26,1.0699
2ec_high_off,thea,271828182,27,1.089
2ec_high_off,thea,271828182,28,1.0276
2ec_high_off,thea,271828182,29,1.0854
2ec_high_off,thea,271828182,30,1.0507
2ec_high_off,thea,271828182,31,1.0986
2ec_high_off,thea,271828182,32,1.6148
2ec_high_off,thea,271828182,33,1.1862
2ec_high_off,thea,271828182,34,1.082
2ec_high_off,thea,271828182,35,1.0684
2ec_high_off,thea,271828182,36,1.0849
2ec_high_off,thea,271828182,37,1.1021
2ec_high_off,thea,271828182,38,1.1168
2ec_high_off,thea,271828182,39,1.0476
2ec_high_off,thea,271828182,40,1.0308
2ec_high_off,thea,271828182,41,1.0553
2ec_high_off,thea,271828182,42,1.0267
2ec_high_off,thea,271828182,43,1.0979
2ec_high_off,thea,271828182,44,1.0497
2ec_high_off,thea,271828182,45,1.1004
2ec_high_off,thea,271828182,46,1.0739
2ec_high_off,thea,271828182,47,1.1469
2ec_high_off,thea,271828182,48,1.1754
2ec_high_off,thea,271828182,49,1.1858
2ec_high_off,thea,271828182,50,1.1531
2ec_high_off,thea,271828182,51,1.0621
2ec_high_off,thea,271828182,52,1.0521
2ec_high_off,thea,271828182,53,1.1265
2ec_high_off,thea,271828182,54,1.095
2ec_high_off,thea,271828182,55,1.171
2ec_high_off,thea,271828182,56,1.2276
2ec_high_off,thea,271828182,57,1.1772
2ec_high_off,thea,271828182,58,1.2167
2ec_high_off,thea,271828182,59,1.6705
2ec_high_off,thea,271828182,60,1.1284
sample,thea,161803398,1,0.8229
sample,thea,161803398,2,0.2806
sample,thea,161803398,3,0.2341
sample,thea,161803398,4,0.2275
sample,thea,161803398,5,0.2427
sample,thea,161803398,6,0.2232
sample,thea,161803398,7,0.228
sample,thea,161803398,8,0.2339
sample,thea,161803398,9,0.3604
sample,thea,161803398,10,0.254
sample,thea,161803398,11,0.3012
sample,thea,161803398,12,0.2769
sample,thea,161803398,13,0.2422
sample,thea,161803398,14,0.2318
sample,thea,161803398,15,0.2388
sample,thea,161803398,16,0.2341
sample,thea,161803398,17,0.2458
sample,thea,161803398,18,0.2357
sample,thea,161803398,19,0.2331
sample,thea,161803398,20,0.2259
sample,thea,161803398,21,0.2312
sample,thea,161803398,22,0.2445
sample,thea,161803398,23,0.2498
sample,thea,161803398,24,0.2293
sample,thea,161803398,25,0.2367
sample,thea,161803398,26,0.23
sample,thea,161803398,27,0.2326
sample,thea,161803398,28,0.286
sample,thea,161803398,29,0.2724
sample,thea,161803398,30,0.2588
sample,thea,161803398,31,0.2596
sample,thea,161803398,32,0.2699
sample,thea,161803398,33,0.2444
sample,thea,161803398,34,0.2477
sample,thea,161803398,35,0.2337
sample,thea,161803398,36,0.2237
sample,thea,161803398,37,0.2262
sample,thea,161803398,38,0.2231
sample,thea,161803398,39,0.2258
sample,thea,161803398,40,0.2172
sample,thea,161803398,41,0.2279
sample,thea,161803398,42,0.2132
sample,thea,161803398,43,0.2213
sample,thea,161803398,44,0.2187
sample,thea,161803398,45,0.3527
sample,thea,161803398,46,0.241
sample,thea,161803398,47,0.2599
sample,thea,161803398,48,0.2539
sample,thea,161803398,49,0.2444
sample,thea,161803398,50,0.2403
sample,thea,161803398,51,0.2436
sample,thea,161803398,52,0.2431
sample,thea,161803398,53,0.2539
sample,thea,161803398,54,0.2496
sample,thea,161803398,55,0.249
sample,thea,161803398,56,0.2542
sample,thea,161803398,57,0.2543
sample,thea,161803398,58,0.2454
sample,thea,161803398,59,0.2419
sample,thea,161803398,60,0.2301
2ec_low_on,thea,161803398,1,3.0809
2ec_low_on,thea,161803398,2,1.424
2ec_low_on,thea,161803398,3,1.2845
2ec_low_on,thea,161803398,4,1.259
2ec_low_on,thea,161803398,5,1.1463
2ec_low_on,thea,161803398,6,1.1396
2ec_low_on,thea,161803398,7,1.1362
2ec_low_on,thea,161803398,8,1.1308
2ec_low_on,thea,161803398,9,1.1212
2ec_low_on,thea,161803398,10,1.3306
2ec_low_off,thea,161803398,1,5.9205
2ec_low_off,thea,161803398,2,1.734
2ec_low_off,thea,161803398,3,1.6217
2ec_low_off,thea,161803398,4,1.1138
2ec_low_off,thea,161803398,5,1.0636
2ec_low_off,thea,161803398,6,1.6348
2ec_low_off,thea,161803398,7,1.4045
2ec_high_on,thea,161803398,1,5.7694
2ec_high_on,thea,161803398,2,1.8959
2ec_high_on,thea,161803398,3,1.5363
2ec_high_on,thea,161803398,4,1.5326
2ec_high_on,thea,161803398,5,1.4574
2ec_high_on,thea,161803398,6,2.0529
2ec_high_on,thea,161803398,7,1.4895
2ec_high_on,thea,161803398,8,1.4569
2ec_high_on,thea,161803398,9,1.4344
2ec_high_on,thea,161803398,10,1.4468
2ec_high_off,thea,161803398,1,3.298
2ec_high_off,thea,161803398,2,1.7179
2ec_high_off,thea,161803398,3,1.5194
2ec_high_off,thea,161803398,4,1.5246
2ec_high_off,thea,161803398,5,1.5194
2ec_high_off,thea,161803398,6,1.8512
2ec_high_off,thea,161803398,7,3.134
2ec_high_off,thea,161803398,8,1.6451
2ec_high_off,thea,161803398,9,1.5255
2ec_high_off,thea,161803398,10,1.3423
2ec_high_off,thea,161803398,11,1.3168
2ec_high_off,thea,161803398,12,1.2432
2ec_high_off,thea,161803398,13,1.2136
2ec_high_off,thea,161803398,14,1.3016
2ec_high_off,thea,161803398,15,1.2479
2ec_high_off,thea,161803398,16,1.1816
2ec_high_off,thea,161803398,17,1.2444
2ec_high_off,thea,161803398,18,2.9064
2ec_high_off,thea,161803398,19,1.8742
2ec_high_off,thea,161803398,20,1.2631
2ec_high_off,thea,161803398,21,1.239
2ec_high_off,thea,161803398,22,1.1936
2ec_high_off,thea,161803398,23,1.3338
2ec_high_off,thea,161803398,24,1.4165
2ec_high_off,thea,161803398,25,1.1977
2ec_high_off,thea,161803398,26,1.577
2ec_high_off,thea,161803398,27,1.2409
2ec_high_off,thea,161803398,28,1.2906
2ec_high_off,thea,161803398,29,1.2844
2ec_high_off,thea,161803398,30,1.2341
2ec_high_off,thea,161803398,31,1.2132
2ec_high_off,thea,161803398,32,1.2191
2ec_high_off,thea,161803398,33,1.2965
2ec_high_off,thea,161803398,34,1.2329
2ec_high_off,thea,161803398,35,1.2003
2ec_high_off,thea,161803398,36,1.1873
2ec_high_off,thea,161803398,37,1.2557
2ec_high_off,thea,161803398,38,1.4741
2ec_high_off,thea,161803398,39,1.3941
2ec_high_off,thea,161803398,40,1.4678
2ec_high_off,thea,161803398,41,1.2612
2ec_high_off,thea,161803398,42,1.1682
2ec_high_off,thea,161803398,43,1.1992
2ec_high_off,thea,161803398,44,1.1885
2ec_high_off,thea,161803398,45,1.2303
2ec_high_off,thea,161803398,46,1.3672
2ec_high_off,thea,161803398,47,1.2206
2ec_high_off,thea,161803398,48,1.1729
2ec_high_off,thea,161803398,49,1.1904
2ec_high_off,thea,161803398,50,1.166
2ec_high_off,thea,161803398,51,1.1822
2ec_high_off,thea,161803398,52,1.2212
2ec_high_off,thea,161803398,53,1.4493
2ec_high_off,thea,161803398,54,1.2986
2ec_high_off,thea,161803398,55,1.9878
2ec_high_off,thea,161803398,56,1.288
2ec_high_off,thea,161803398,57,1.2034
2ec_high_off,thea,161803398,58,1.6738
2ec_high_off,thea,161803398,59,2.396
2ec_high_off,thea,161803398,60,1.2559
sample,thea,141421356,1,1.0413
sample,thea,141421356,2,0.5888
sample,thea,141421356,3,0.4984
sample,thea,141421356,4,1.2405
sample,thea,141421356,5,0.3809
sample,thea,141421356,6,0.3125
sample,thea,141421356,7,0.2915
sample,thea,141421356,8,0.2865
sample,thea,141421356,9,0.2899
sample,thea,141421356,10,0.339
sample,thea,141421356,11,0.2954
sample,thea,141421356,12,0.2917
sample,thea,141421356,13,0.2886
sample,thea,141421356,14,0.4042
sample,thea,141421356,15,0.4128
sample,thea,141421356,16,0.3062
sample,thea,141421356,17,0.3309
sample,thea,141421356,18,0.3049
sample,thea,141421356,19,0.3069
sample,thea,141421356,20,0.3446
sample,thea,141421356,21,0.3092
sample,thea,141421356,22,0.3632
sample,thea,141421356,23,0.3254
sample,thea,141421356,24,0.3009
sample,thea,141421356,25,0.2976
sample,thea,141421356,26,0.2995
sample,thea,141421356,27,0.2953
sample,thea,141421356,28,0.2956
sample,thea,141421356,29,0.3392
sample,thea,141421356,30,0.3305
sample,thea,141421356,31,0.3681
sample,thea,141421356,32,0.301
sample,thea,141421356,33,0.3206
sample,thea,141421356,34,0.3316
sample,thea,141421356,35,0.3092
sample,thea,141421356,36,0.3264
sample,thea,141421356,37,0.3172
sample,thea,141421356,38,0.2988
sample,thea,141421356,39,0.3212
sample,thea,141421356,40,0.306
sample,thea,141421356,41,0.2976
sample,thea,141421356,42,0.3115
sample,thea,141421356,43,0.2984
sample,thea,141421356,44,0.2935
sample,thea,141421356,45,0.307
sample,thea,141421356,46,0.2864
sample,thea,141421356,47,0.4075
sample,thea,141421356,48,0.4258
sample,thea,141421356,49,0.31
sample,thea,141421356,50,0.3022
sample,thea,141421356,51,0.332
sample,thea,141421356,52,0.4017
sample,thea,141421356,53,0.2913
sample,thea,141421356,54,0.3204
sample,thea,141421356,55,0.5143
sample,thea,141421356,56,0.3336
sample,thea,141421356,57,0.3204
sample,thea,141421356,58,0.3914
sample,thea,141421356,59,0.2977
sample,thea,141421356,60,0.4101
2ec_low_on,thea,141421356,1,4.1988
2ec_low_on,thea,141421356,2,2.0032
2ec_low_on,thea,141421356,3,1.4752
2ec_low_on,thea,141421356,4,1.2189
2ec_low_on,thea,141421356,5,1.4064
2ec_low_on,thea,141421356,6,1.3502
2ec_low_on,thea,141421356,7,1.2144
2ec_low_on,thea,141421356,8,1.3998
2ec_low_on,thea,141421356,9,1.3362
2ec_low_on,thea,141421356,10,1.3444
2ec_low_on,thea,141421356,11,1.2527
2ec_low_on,thea,141421356,12,1.2161
2ec_low_on,thea,141421356,13,1.2168
2ec_low_on,thea,141421356,14,1.2379
2ec_low_off,thea,141421356,1,3.0751
2ec_low_off,thea,141421356,2,1.3336
2ec_low_off,thea,141421356,3,2.3984
2ec_low_off,thea,141421356,4,2.8889
2ec_low_off,thea,141421356,5,2.0787
2ec_low_off,thea,141421356,6,1.915
2ec_low_off,thea,141421356,7,1.1383
2ec_low_off,thea,141421356,8,1.2438
2ec_low_off,thea,141421356,9,1.1159
2ec_low_off,thea,141421356,10,1.0252
2ec_high_on,thea,141421356,1,2.7634
2ec_high_on,thea,141421356,2,1.4847
2ec_high_on,thea,141421356,3,1.2293
2ec_high_on,thea,141421356,4,1.2317
2ec_high_on,thea,141421356,5,1.3126
2ec_high_on,thea,141421356,6,1.2108
2ec_high_on,thea,141421356,7,1.1813
2ec_high_on,thea,141421356,8,1.2211
2ec_high_off,thea,141421356,1,2.3203
2ec_high_off,thea,141421356,2,1.3027
2ec_high_off,thea,141421356,3,1.1592
2ec_high_off,thea,141421356,4,1.1789
2ec_high_off,thea,141421356,5,1.0599
2ec_high_off,thea,141421356,6,0.9528
2ec_high_off,thea,141421356,7,0.9476
2ec_high_off,thea,141421356,8,0.9475
2ec_high_off,thea,141421356,9,0.8687
2ec_high_off,thea,141421356,10,0.811
2ec_high_off,thea,141421356,11,0.8126
2ec_high_off,thea,141421356,12,0.8405
2ec_high_off,thea,141421356,13,1.2326
2ec_high_off,thea,141421356,14,0.8138
2ec_high_off,thea,141421356,15,0.8089
2ec_high_off,thea,141421356,16,0.795
2ec_high_off,thea,141421356,17,0.813
2ec_high_off,thea,141421356,18,0.8718
2ec_high_off,thea,141421356,19,0.8618
2ec_high_off,thea,141421356,20,0.8874
2ec_high_off,thea,141421356,21,0.8442
2ec_high_off,thea,141421356,22,0.8155
2ec_high_off,thea,141421356,23,0.8567
2ec_high_off,thea,141421356,24,0.8192
2ec_high_off,thea,141421356,25,0.8062
2ec_high_off,thea,141421356,26,0.788
2ec_high_off,thea,141421356,27,0.8421
2ec_high_off,thea,141421356,28,0.8721
2ec_high_off,thea,141421356,29,0.9385
2ec_high_off,thea,141421356,30,0.8987
2ec_high_off,thea,141421356,31,0.8756
2ec_high_off,thea,141421356,32,0.8652
2ec_high_off,thea,141421356,33,0.8602
2ec_high_off,thea,141421356,34,0.8634
2ec_high_off,thea,141421356,35,0.8713
2ec_high_off,thea,141421356,36,0.8662
2ec_high_off,thea,141421356,37,2.531
2ec_high_off,thea,141421356,38,1.7287
2ec_high_off,thea,141421356,39,0.9633
2ec_high_off,thea,141421356,40,0.8934
2ec_high_off,thea,141421356,41,0.8672
2ec_high_off,thea,141421356,42,0.8655
2ec_high_off,thea,141421356,43,0.8706
2ec_high_off,thea,141421356,44,0.8658
2ec_high_off,thea,141421356,45,0.8735
2ec_high_off,thea,141421356,46,0.8603
2ec_high_off,thea,141421356,47,0.8542
2ec_high_off,thea,141421356,48,0.8755
2ec_high_off,thea,141421356,49,0.8767
2ec_high_off,thea,141421356,50,0.8568
2ec_high_off,thea,141421356,51,0.8547
2ec_high_off,thea,141421356,52,0.8949
2ec_high_off,thea,141421356,53,0.8697
2ec_high_off,thea,141421356,54,0.8708
2ec_high_off,thea,141421356,55,0.8611
2ec_high_off,thea,141421356,56,0.8604
2ec_high_off,thea,141421356,57,1.0344
2ec_high_off,thea,141421356,58,0.9707
2ec_high_off,thea,141421356,59,0.913
2ec_high_off,thea,141421356,60,0.8727
sample,thea,173205080,1,0.8539
sample,thea,173205080,2,0.2876
sample,thea,173205080,3,0.2567
sample,thea,173205080,4,0.2765
sample,thea,173205080,5,0.2847
sample,thea,173205080,6,0.2596
sample,thea,173205080,7,0.2407
sample,thea,173205080,8,0.2523
sample,thea,173205080,9,0.4057
sample,thea,173205080,10,0.279
sample,thea,173205080,11,0.2672
sample,thea,173205080,12,0.2541
sample,thea,173205080,13,0.2504
sample,thea,173205080,14,0.2423
sample,thea,173205080,15,0.2864
sample,thea,173205080,16,0.2562
sample,thea,173205080,17,0.2714
sample,thea,173205080,18,0.2461
